"","name","country.etc","pop","lat","long","capital"
"10218","Egypt Lake-Leto","USA",49538,28.02,-82.5,0
"10219","Eha Amufu","NGA",72755,6.66,7.75,0
"10220","Ehingen","DEU",26354,48.29,9.72,0
"10221","Ehlange","LUX",433,49.54,6.01,0
"10222","Ehlerange","LUX",763,49.52,5.96,0
"10223","Ehmedli","AZE",7113,40.38,49.96,0
"10224","Ehnasia","EGY",39008,29.09,30.94,0
"10225","Ehnen","LUX",538,49.59,6.38,0
"10226","Ehner","LUX",13,49.71,5.95,0
"10227","Eibar","ESP",27671,43.19,-2.45,0
"10228","Eibergen","NLD",16362,52.11,6.64,0
"10229","Eich","CHE",1709,47.15,8.17,0
"10230","Eidapere","EST",324,58.75,24.94,0
"10231","Eide","NOR",1178,62.92,7.44,0
"10232","Eidfjord","NOR",559,60.47,7.08,0
"10233","Eidsvag","NOR",899,62.78,8.07,0
"10234","Eidsvoll","NOR",3454,60.34,11.27,0
"10235","Eijsden","NLD",11724,50.78,5.71,0
"10236","Eike","NOR",1427,59.4,5.36,0
"10237","Eikeland","NOR",414,58.8,9.1,0
"10238","Eikelandsosen","NOR",440,60.24,5.75,0
"10239","Eiken","CHE",1957,47.53,7.98,0
"10240","Eikla","EST",107,58.42,22.52,0
"10241","Eilenburg","DEU",17432,51.46,12.62,0
"10242","Eina","NOR",662,60.63,10.6,0
"10243","Einbeck","DEU",27693,51.83,9.87,0
"10244","Eindhoven","NLD",211367,51.44,5.47,0
"10245","Einsiedeln","CHE",13259,47.12,8.75,0
"10246","Eioar","ISL",50,65.37,-14.38,0
"10247","Eioi","FRO",670,62.31,-7.08,0
"10248","Eipri","EST",128,59.13,26.33,0
"10249","Eischen","LUX",1566,49.68,5.87,0
"10250","Eisenach","DEU",43599,50.98,10.31,0
"10251","Eisenbach","LUX",235,50.01,6.14,0
"10252","Eisenborn","LUX",172,49.68,6.18,0
"10253","Eisenerz","AUT",5874,47.54,14.89,0
"10254","Eisenhuttenstadt","DEU",34105,52.16,14.62,0
"10255","Eisenstadt","AUT",11866,47.91,16.7,0
"10256","Eisiskes","LTU",3819,54.17,24.99,0
"10257","Eisleben","DEU",19161,51.53,11.55,0
"10258","Eislingen","DEU",20772,48.71,9.7,0
"10259","Eitorf","DEU",19824,50.78,7.45,0
"10260","Eivissa","ESP",43845,38.91,1.42,0
"10261","Eixo","PRT",6173,40.62,-8.56,0
"10262","Ejby","DNK",2021,55.43,9.94,0
"10263","Ejby","DNK",2041,55.69,11.84,0
"10264","Ejby","DNK",2761,55.49,12.07,0
"10265","Ejea de los Caballeros","ESP",17103,42.13,-1.15,0
"10266","Ejido","VEN",111414,8.56,-71.23,0
"10267","Ejigbo","NGA",145190,7.9,4.32,0
"10268","Ejirin","NGA",9457,6.62,3.9,0
"10269","Ejura","GHA",46525,7.38,-1.37,0
"10270","Ejutla de Crespo","MEX",8196,16.57,-96.73,0
"10271","Ekali","GRC",5793,38.12,23.83,0
"10272","Ekang","NGA",9268,5.59,8.82,0
"10273","Ekangala","ZAF",38435,-25.68,28.75,0
"10274","Ekazhevo","RUS",26469,43.22,44.82,0
"10275","Eket","NGA",25884,4.64,7.92,0
"10276","Eketahuna","NZL",594,-40.65,175.7,0
"10277","Ekhinos","GRC",2146,41.28,24.97,0
"10278","Ekibastuz","KAZ",145045,51.73,75.32,0
"10279","Ekinozu","TUR",6172,38.06,37.19,0
"10280","Ekpoma","NGA",60797,6.75,6.13,0
"10281","Ekuphumleni","ZAF",20993,-32.07,26.79,0
"10282","Ekuvukeni","ZAF",14589,-28.47,30.16,0
"10283","El Adelanto","GTM",1976,14.17,-89.83,0
"10284","El Aguila","COL",2748,4.91,-76.04,0
"10285","El Aioun Sidi Mellouk","MAR",35623,34.59,-2.51,0
"10286","El Alamo","ESP",7275,40.23,-3.98,0
"10287","El Almendro","NIC",2751,11.68,-84.7,0
"10288","El Alto","BOL",872211,-16.5,-68.17,0
"10289","El Alto","PER",9511,-4.27,-81.22,0
"10290","El Angel","ECU",3983,0.62,-77.94,0
"10291","El Arenal","MEX",10410,20.78,-103.7,0
"10292","El Arish","EGY",134006,31.13,33.8,0
"10293","El Asher men Ramadan","EGY",58106,30.28,31.74,0
"10294","El Asintal","GTM",6751,14.6,-91.73,0
"10295","El Astillero","ESP",16601,43.4,-3.82,0
"10296","El Ayat","EGY",35482,29.62,31.25,0
"10297","El Ayote","NIC",5662,12.18,-85.28,0
"10298","El Badari","EGY",45086,26.99,31.41,0
"10299","El Badrashin","EGY",61685,29.85,31.27,0
"10300","El Bagoor","EGY",37275,30.43,31.03,0
"10301","El Bagre","COL",42096,7.59,-74.81,0
"10302","El Balsamo","HND",1770,15.07,-87.47,0
"10303","El Balyana","EGY",49873,26.24,32,0
"10304","El Banco","COL",55455,9,-73.98,0
"10305","El Benque","HND",1118,14.03,-86.47,0
"10306","El Bordo","COL",12207,2.12,-76.99,0
"10307","El Brulus","EGY",40083,31.56,31.08,0
"10308","El Buen Pastor","HND",961,14.87,-87.78,0
"10309","El Cachon","DOM",1913,18.25,-71.18,0
"10310","El Cafetal","VEN",81368,10.43,-66.83,0
"10311","El Caimito","HND",839,13.45,-87.38,0
"10312","El Cairo","COL",3258,4.76,-76.23,0
"10313","El Cajon","USA",94767,32.8,-116.96,0
"10314","El Campello","ESP",24151,38.44,-0.41,0
"10315","El Cano","PAN",1267,8.4,-80.52,0
"10316","El Carmen","BOL",15474,-17.82,-63.22,0
"10317","El Carmen","BOL",2919,-16.32,-62.92,0
"10318","El Carmen","COL",1633,6.7,-73.51,0
"10319","El Carmen","COL",2271,5.89,-75.16,0
"10320","El Carmen","COL",5521,8.51,-73.45,0
"10321","El Carmen","ECU",65158,-1.32,-80.02,0
"10322","El Carmen de Bolivar","COL",48462,9.72,-75.13,0
"10323","El Carril","DOM",2701,18.45,-70.02,0
"10324","El Carril","HND",2992,15.47,-86.67,0
"10325","El Castillo","COL",2649,3.57,-73.78,0
"10326","El Castillo","NIC",750,11.02,-84.4,0
"10327","El Cercado","DOM",5271,18.73,-71.52,0
"10328","El Cerrito","COL",38943,3.69,-76.31,0
"10329","El Charco","COL",6369,2.49,-78.02,0
"10330","El Chichicaste","HND",1697,14.07,-86.3,0
"10331","El Chimbo","HND",1143,14.13,-87.12,0
"10332","El Chol","GTM",2540,14.96,-90.48,0
"10333","El Ciruelo","HND",3003,15.3,-88.5,0
"10334","El Cobre","CUB",4785,20.06,-75.95,0
"10335","El Coco","PAN",1096,8.4,-80.35,0
"10336","El Coco","PAN",12504,8.87,-79.82,0
"10337","El Cocuy","COL",2707,6.41,-72.45,0
"10338","El Colegio","COL",10953,4.59,-74.45,0
"10339","El Colomo","MEX",11113,19.05,-104.25,0
"10340","El Congo","SLV",9047,13.91,-89.5,0
"10341","El Cope","PAN",1198,8.62,-80.6,0
"10342","El Copey","COL",18226,10.15,-73.97,0
"10343","El Coral","NIC",2903,12.02,-83.82,0
"10344","El Corozal","HND",1047,15.07,-88.62,0
"10345","El Corpus","HND",1209,14.7,-88.92,0
"10346","El Corpus","HND",1213,13.28,-87.04,0
"10347","El Cortezo","PAN",1121,8.35,-80.6,0
"10348","El Coyote","MEX",8938,25.7,-103.28,0
"10349","El Cristo","PAN",1113,8.25,-80.62,0
"10350","El Crucero","NIC",16963,11.98,-86.32,0
"10351","El Cua","NIC",3768,13.42,-85.75,0
"10352","El Cuervo de Sevilla","ESP",8112,37.38,-5.99,0
"10353","El Daba","EGY",27837,31.03,28.44,0
"10354","El Delengat","EGY",41105,30.83,30.53,0
"10355","El Derrumbo","HND",941,14.75,-88.78,0
"10356","El Doncello","COL",13232,1.68,-75.28,0
"10357","El Dorado","COL",1030,2.78,-72.87,0
"10358","El Dovio","COL",7989,4.51,-76.24,0
"10359","El Durazno","HND",922,14.13,-87.27,0
"10360","El Ebrahemia","EGY",35305,30.71,31.57,0
"10361","El Eden","HND",983,14.95,-88.02,0
"10362","El Ejido","PAN",1137,7.92,-80.38,0
"10363","El Ejido","ESP",68776,36.79,-2.83,0
"10364","El Ermitano","HND",954,15.25,-88.68,0
"10365","El Escanito","HND",1182,14.67,-87.1,0
"10366","El Escano de Tepale","HND",1024,14.75,-87.07,0
"10367","El Escorial","ESP",13993,40.59,-4.13,0
"10368","El Espave","PAN",1043,8.93,-79.84,0
"10369","El Espino","COL",1312,6.49,-72.43,0
"10370","El Espino","PAN",1745,8.84,-79.85,0
"10371","El Espino de Santa Rosa","PAN",1065,8.1,-80.82,0
"10372","El Estor","GTM",16483,15.53,-89.35,0
"10373","El Factor","DOM",7052,19.32,-69.88,0
"10374","El Faiyum","EGY",311624,29.31,30.84,0
"10375","El Fuerte","MEX",11255,26.42,-108.62,0
"10376","El Gamalia","EGY",69520,31.19,31.85,0
"10377","El Giral","PAN",1331,9.25,-79.69,0
"10378","El Granzal","HND",893,14.4,-88.87,0
"10379","El Grullo","MEX",21236,19.77,-104.2,0
"10380","El Guamo","COL",4788,10.04,-75,0
"10381","El Guante","HND",1080,14.55,-87.1,0
"10382","El Guantillo","HND",1221,14.6,-87.3,0
"10383","El Guapinol","HND",1860,13.77,-87.47,0
"10384","El Guayabito","HND",1429,14.83,-86.03,0
"10385","El Guayabo","HND",896,13.48,-87.43,0
"10386","El Hajeb","MAR",28588,33.7,-5.37,0
"10387","El Hamool","EGY",46571,31.31,31.16,0
"10388","El Harga","EGY",60349,25.44,30.55,0
"10389","El Hatillo","VEN",58554,10.44,-66.82,0
"10390","El Hessenia","EGY",29336,30.86,31.91,0
"10391","El Higo","MEX",8204,21.77,-98.47,0
"10392","El Higuero","HND",1085,14.57,-87.72,0
"10393","El Jadida","MAR",150691,33.26,-8.51,0
"10394","El Jicaral","NIC",1490,12.73,-86.38,0
"10395","El Jicarito","HND",3521,14.25,-87.09,0
"10396","El Jicaro","GTM",4422,14.92,-89.9,0
"10397","El Jicaro","NIC",6306,11.58,-86.1,0
"10398","El Jocomico","HND",1050,15.28,-87.77,0
"10399","El Juncal","HND",1307,15.45,-86.43,0
"10400","El Kanater el Khira","EGY",56494,30.2,31.13,0
"10401","El Kelaa Des Sraghna","MAR",72347,32.06,-7.42,0
"10402","El Khanka","EGY",63646,30.21,31.36,0
"10403","El Korin","EGY",62919,30.61,31.73,0
"10404","El Limon","VEN",152801,10.3,-67.63,0
"10405","El Llano","DOM",2427,18.82,-71.63,0
"10406","El Llano","HND",1983,15.15,-87.88,0
"10407","El Llano","MEX",11911,20.05,-99.3,0
"10408","El Lolo","HND",1435,14.12,-87.27,0
"10409","El Mahalla el Kubra","EGY",434649,30.97,31.17,0
"10410","El Mahmoodia","EGY",26031,31.18,30.53,0
"10411","El Mansha","EGY",62478,26.47,31.81,0
"10412","El Mansura","EGY",425824,31.04,31.38,0
"10413","El Mante","MEX",79810,22.73,-98.97,0
"10414","El Manzala","EGY",68098,31.16,31.93,0
"10415","El Maragheh","EGY",39247,26.7,31.6,0
"10416","El Maranon","HND",1893,15.4,-88.05,0
"10417","El Masnou","ESP",21533,41.5,2.35,0
"10418","El Milagro","HND",1976,15.4,-87.97,0
"10419","El Mirage","USA",42234,33.6,-112.32,0
"10420","El Mochito","HND",1965,14.87,-88.08,0
"10421","El Molino","COL",5277,10.65,-72.92,0
"10422","El Monte","CHL",23358,-33.68,-71.02,0
"10423","El Monte","USA",127195,34.07,-118.03,0
"10424","El Naranjo","MEX",9527,21.47,-98.6,0
"10425","El Negrito","HND",9455,15.31,-87.71,0
"10426","El Nispero","HND",2493,14.77,-88.34,0
"10427","El Obraje","HND",1185,13.17,-87.13,0
"10428","El Obraje","HND",1729,14,-86.43,0
"10429","El Ocote","HND",1939,15.42,-86.57,0
"10430","El Ocotillo","HND",4882,14.95,-87.93,0
"10431","El Ocoton","HND",1052,15.03,-88.88,0
"10432","El Olivar","HND",1319,15.08,-87.88,0
"10433","El Paisnal","SLV",1667,13.97,-89.22,0
"10434","El Palmar","DOM",2426,18.42,-71.23,0
"10435","El Palmar","GTM",16492,14.65,-91.58,0
"10436","El Paraiso","HND",19120,13.86,-86.56,0
"10437","El Paraiso","HND",4167,14.48,-88.78,0
"10438","El Paso","COL",6575,9.66,-73.75,0
"10439","El Paso",NA,7016,28.65,-17.87,0
"10440","El Paso","USA",603545,31.85,-106.44,0
"10441","El Paujil","COL",7779,1.58,-75.33,0
"10442","El Pedernal","HND",1645,14.7,-87.12,0
"10443","El Penol","COL",2365,1.43,-77.43,0
"10444","El Penon","COL",4318,8.98,-73.95,0
"10445","El Penon","DOM",4111,18.3,-71.19,0
"10446","El Perico","HND",1177,15.09,-88.09,0
"10447","El Perico","HND",968,13.13,-87.04,0
"10448","El Pescadero","HND",923,13.93,-86.55,0
"10449","El Pino","DOM",1507,19.43,-71.48,0
"10450","El Pino","HND",3053,15.7,-86.93,0
"10451","El Pinon","COL",7719,10.41,-74.83,0
"10452","El Plan","HND",2244,15.28,-87.97,0
"10453","El Playon","COL",5362,7.48,-73.21,0
"10454","El Porvenir","HND",1364,14.59,-87.88,0
"10455","El Porvenir","HND",2306,15.75,-86.93,0
"10456","El Porvenir","HND",3032,15.83,-87.93,0
"10457","El Porvenir","HND",3148,13.75,-87.35,0
"10458","El Porvenir","PAN",10,9.56,-78.98,0
"10459","El Prat de Llobregat","ESP",63216,41.34,2.08,0
"10460","El Progreso","GTM",7370,14.35,-89.85,0
"10461","El Progreso","HND",103508,15.4,-87.82,0
"10462","El Progreso","PAN",4360,9.27,-79.12,0
"10463","El Pueblito","MEX",49118,20.53,-100.45,0
"10464","El Puente","HND",1340,13.28,-87.12,0
"10465","El Puerto","DOM",3392,18.77,-69.45,0
"10466","El Puerto de Santa Maria","ESP",82741,36.61,-6.23,0
"10467","El Qiniat","EGY",43738,30.62,31.45,0
"10468","El Qoseyia","EGY",69872,27.43,30.82,0
"10469","El Quetzal","GTM",14142,14.77,-91.82,0
"10470","El Quince","MEX",11993,20.53,-103.28,0
"10471","El Qusir","EGY",25299,26.11,34.28,0
"10472","El Rahmania","EGY",30495,31.1,30.63,0
"10473","El Rama","NIC",20966,12.15,-84.22,0
"10474","El Rancho","HND",1135,15.67,-87.95,0
"10475","El Real de Santa Maria","PAN",817,8.13,-77.71,0
"10476","El Realejo","NIC",6400,12.53,-87.17,0
"10477","El Reten","COL",16193,10.62,-74.27,0
"10478","El Retorno","COL",3469,2.33,-72.63,0
"10479","El Rincon","HND",1552,14.58,-87.93,0
"10480","El Rincon","PAN",1386,8.12,-80.62,0
"10481","El Roble","COL",3386,9.1,-75.2,0
"10482","El Roble","PAN",1636,8.17,-80.65,0
"10483","El Rodeo","GTM",1916,14.92,-91.97,0
"10484","El Rodeo","HND",907,14.28,-86.6,0
"10485","El Rosal","COL",5692,4.85,-74.27,0
"10486","El Rosario","COL",2697,1.75,-77.34,0
"10487","El Rosario","SLV",5709,13.5,-89.03,0
"10488","El Rosario","HND",2626,14.8,-87.77,0
"10489","El Rosario","HND",980,14.9,-86.68,0
"10490","El Rosario","MEX",14685,24.26,-107.18,0
"10491","El Rosario","NIC",3082,11.78,-86.37,0
"10492","El Rosario",NA,17016,28.45,-16.37,0
"10493","El Rubio","DOM",775,19.37,-71.08,0
"10494","El Rusio","HND",1035,14.47,-86.37,0
"10495","El Saf","EGY",38966,29.57,31.28,0
"10496","El Salto","MEX",23466,20.34,-104.51,0
"10497","El Salvador","PHL",7014,8.56,124.52,0
"10498","El Sauce","HND",1417,14.53,-87.67,0
"10499","El Sauce","NIC",12292,12.88,-86.54,0
"10500","El Sauzal","MEX",9375,31.9,-116.68,0
"10501","El Sauzal",NA,8235,28.47,-16.42,0
"10502","El Seibo","DOM",23923,18.77,-69.04,0
"10503","El Senbelaween","EGY",86821,30.88,31.45,0
"10504","El Shoohada","EGY",48902,30.6,30.9,0
"10505","El Silencio","PAN",1003,9.38,-82.53,0
"10506","El Socorro","HND",1113,14.64,-87.92,0
"10507","El Suyatal","HND",2023,14.52,-87.22,0
"10508","El Tablon","COL",2478,1.43,-77.1,0
"10509","El Tablon","HND",1119,14.03,-87.17,0
"10510","El Tal el Kebeer","EGY",52562,30.55,31.78,0
"10511","El Tambo","COL",6731,2.45,-76.82,0
"10512","El Tambo","COL",7563,1.42,-77.39,0
"10513","El Tarra","COL",3397,8.58,-73.09,0
"10514","El Tejar","CRI",23483,9.75,-84.23,0
"10515","El Tejar","GTM",17058,14.65,-90.79,0
"10516","El Tejar","MEX",10549,19.07,-96.17,0
"10517","El Terrero","HND",1085,14.07,-87.07,0
"10518","El Tigre","HND",1480,14.94,-87.99,0
"10519","El Tigre","VEN",155452,8.89,-64.26,0
"10520","El Tizatillo","HND",796,14,-87.23,0
"10521","El Tocuyo","VEN",54790,9.78,-69.8,0
"10522","El Torno","BOL",16569,-17.98,-63.38,0
